brand,name,price,link
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM - Blue","11,699",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-blue-18509666.html
,,,
Apple ,"IPhone 8 4.7 Fingerprint Sensor (2GBRAM,256GB ROM) HD-Silver","75,980",https://www.jumia.co.ke/apple-iphone-8-4.7-fingerprint-sensor-2gbram256gb-rom-hd-silver-14512309.html
Huawei ,P8 Max 4G 6.8 inch Mobile Phone 3GB RAM 32GB ROM - Silver,"19,999",https://www.jumia.co.ke/huawei-p8-max-4g-6.8-inch-mobile-phone-3gb-ram-32gb-rom-silver-13213799.html
Apple ,"IPhone 8 4.7 Fingerprint Sensor (2GBRAM,256GB ROM) HD-Grey","75,980",https://www.jumia.co.ke/apple-iphone-8-4.7-fingerprint-sensor-2gbram256gb-rom-hd-grey-14512335.html
Apple ,iPhone 6S - 64GB - 2GB RAM - 12MP Camera - Rose Gold +Free Normal Glass Protector,"28,000",https://www.jumia.co.ke/iphone-6s-64gb-2gb-ram-12mp-camera-rose-gold-apple-mpg581.html
TECNO ,"Spark 3 (KB7), 6.2"",16GB + 2GB (Dual SIM), Rear Camera, 8MP Front Camera- Blue","11,199",https://www.jumia.co.ke/tecno-spark-3-kb7-6.216gb-2gb-dual-sim-rear-camera-8mp-front-camera-blue-17909767.html
,,,
Infinix ,"HOT 6  - 2GB RAM - 16GB - 6"" - 13+8MP- FingerPrint - 4000mAh - 3G LTE - Face ID - Black","11,495",https://www.jumia.co.ke/hot-6-2gb-ram-16gb-6-138mp-fingerprint-4000mah-3g-lte-face-id-black-infinix-mpg118222.html
MI ,XiaoMi Max 2 4GB+64GB mobile phone 5300mAh battery 6.44 HD,"18,106",https://www.jumia.co.ke/mi-xiaomi-max-2-4gb64gb-mobile-phone-5300mah-battery-6.44-hd-12578222.html
Apples ,iPhone 4S -3.5'' - 16GB+512MB RAM - Single SIM - Black,"4,200",https://www.jumia.co.ke/apples-iphone-4s-3.5-16gb512mb-ram-single-sim-black-18117107.html
Samsung ,"Samsung Galaxy  N7000 Android Phone  8.0MP 5.3"" Touch Screen Second-hand Phone","5,088",https://www.jumia.co.ke/samsung-samsung-galaxy-n7000-android-phone-8.0mp-5.3-touch-screen-second-hand-phone-15164880.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black","14,500",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-black-16072010.html
,,,
SQ ,S15 Mini - Power Bank 3000mAh - VGA - Flash- Wireless Fm - Dual Sim - Black,"1,698",https://www.jumia.co.ke/s15-mini-power-bank-3000mah-vga-flash-wireless-fm-dual-sim-black-sq-mpg163623.html
HTC ,"Desire 10 Pro - 5.5"" - 4GB RAM + 64GB - 20MP Camera - Dual SIM - 4G/LTE - White","18,999",https://www.jumia.co.ke/desire-10-pro-5.5-4gb-ram-64gb-20mp-camera-dual-sim-4glte-white-htc-mpg135090.html
Nokia ,"6.1 Plus 5.8-Inch (4GB, 64GB ROM), 16MP/5MP DUAL REAR CAMERA 16MP FRONT CAMERA, Dual Sim, 4G Smartphone - black + FREE OTG Cable","22,999",https://www.jumia.co.ke/nokia-6.1-plus-5.8-inch-4gb-64gb-rom-16mp5mp-dual-rear-camera-16mp-front-camera-dual-sim-4g-smartphone-black-free-otg-cable-13972684.html
Gtel ,"VIVO 3 - 4.7"" - 8GB - 1GB RAM (Dual SIM) - Black","8,800",https://www.jumia.co.ke/gtel-vivo-3-4.7-8gb-1gb-ram-dual-sim-black-16355999.html
Apple ,iPhone 4S -3.5'' 16GB+512MB RAM (Renovation Phone)-Black,"4,980",https://www.jumia.co.ke/apple-iphone-4s-3.5-16gb512mb-ram-renovation-phone-black-15918341.html
,,,
Huawei ,"Mate 10 Pro (BLA-L29C), 128GB +6GB RAM (Dual SIM), Mocha Brown","91,000",https://www.jumia.co.ke/mate-10-pro-bla-l29c-128gb-6gb-ram-dual-sim-mocha-brown-huawei-mpg115539.html
TECNO ,"POP 2 - [8GB+1GB RAM] - 5.5"" Full View 8MP Front + 5MP Rear Camera with Dual Flash - (Dual SIM) - Midnight Black","7,099",https://www.jumia.co.ke/pop-2-8gb1gb-ram-5.5-full-view-8mp-front-5mp-rear-camera-with-dual-flash-dual-sim-midnight-black-tecno-mpg149142.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM), Black","16,997",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-black-17916223.html
XGODY ,"un-locked  5"" 5MP Cheap 2SIM Quad Core 4GB Android 5.1 Cell Phone Smartphone black","4,390",https://www.jumia.co.ke/xgody-un-locked-5-5mp-cheap-2sim-quad-core-4gb-android-5.1-cell-phone-smartphone-black-11945273.html
OPPO ,"A3s, 6.2"" - 2GB+16GB (Dual SIM), 4G - Purple","14,300",https://www.jumia.co.ke/oppo-a3s-6.2-2gb16gb-dual-sim-4g-purple-17760722.html
,,,
TECNO ,"Pouvoir 2 Pro (LA7 Pro), 6.0"", 32GB + 3GB (Dual SIM), Blue","16,450",https://www.jumia.co.ke/tecno-pouvoir-2-pro-la7-pro-6.0-32gb-3gb-dual-sim-blue-15916488.html
OPPO ,"A7 - 6.2"" - 64GB+3GB  [Dual SIM] 4G - Gold + FREE OTG Cable","22,999",https://www.jumia.co.ke/oppo-a7-6.2-64gb3gb-dual-sim-4g-gold-free-otg-cable-14855016.html
Generic ,Hot Mini Mobile Phone Ultra Thin Touch Control Card Mobile Phone Fashion Alternate Anica T8-blue,"3,299",https://www.jumia.co.ke/generic-hot-mini-mobile-phone-ultra-thin-touch-control-card-mobile-phone-fashion-alternate-anica-t8-blue-5456250.html
Itel ,"5022- Wireless FM, Torch, Dual SIM Feature Phone - Dark Blue","1,499",https://www.jumia.co.ke/itel-5022-wireless-fm-torch-dual-sim-feature-phone-dark-blue-15870036.html
TECNO ,"Spark 3, 6.2"", 16GB + 2GB (Dual SIM)- Black","12,300",https://www.jumia.co.ke/tecno-spark-3-6.2-16gb-2gb-dual-sim-black-18509427.html
,,,
Bontel ,"Little lover L1-1.54""-0.3MP-800mAh( Dual Sim)-Red + FREE Headphones","2,800",https://www.jumia.co.ke/bontel-little-lover-l1-1.54-0.3mp-800mah-dual-sim-red-free-headphones-17602998.html
Motorola ,Moto P30 Note Smartphone 6.2Inch 1080P Snapdragon636 4GB RAM 64GB ROM 5000mAh Mobilephone_Black,"20,499",https://www.jumia.co.ke/motorola-moto-p30-note-smartphone-6.2inch-1080p-snapdragon636-4gb-ram-64gb-rom-5000mah-mobilephoneblack-16484880.html
Samsung ,"Galaxy J7 Duo (3GB,32GB ROM), 13MP + 5MP, 4G LTE, Android 8.0 Oreo, Dual Sim - Blue","26,995",https://www.jumia.co.ke/samsung-galaxy-j7-duo-3gb32gb-rom-13mp-5mp-4g-lte-android-8.0-oreo-dual-sim-blue-17287629.html
TECNO ,"Spark 3 (KB7), 6.2"", 16GB + 2GB Android 9 Pie Os (Dual SIM), Blue","11,199",https://www.jumia.co.ke/tecno-spark-3-kb7-6.2-16gb-2gb-android-9-pie-os-dual-sim-blue-17260458.html
Nokia ,7070 Fashion Flip GSM Phone,"3,472",https://www.jumia.co.ke/nokia-7070-fashion-flip-gsm-phone-14795775.html
,,,
Sony ,Global version Xperia L1 G3311 2GB RAM+16GB ROM Mobile Phone,"9,399",https://www.jumia.co.ke/sony-global-version-xperia-l1-g3311-2gb-ram16gb-rom-mobile-phone-17691606.html
Generic ,P20-Android5.1 - 6.0 Inch / 5.0 Inch MTK6580 Octa Core Dual Card 4GBRAM + 32GB ROM Bluetooth GPS 3G Smartphone,"5,630",https://www.jumia.co.ke/generic-p20-android5.1-6.0-inch-5.0-inch-mtk6580-octa-core-dual-card-4gbram-32gb-rom-bluetooth-gps-3g-smartphone-17375591.html
Bontel ,"Little Lover L1- Super Slim Metal Body, Inbuilt Battery-Red","2,320",https://www.jumia.co.ke/little-lover-l1-super-slim-metal-body-inbuilt-battery-red-bontel-mpg132702.html
TECNO ,POP2 - 5.5''- 8Gb+1GB RAM - 8MP -(Dual sim) - Blue,"6,999",https://www.jumia.co.ke/tecno-pop2-5.5-8gb1gb-ram-8mp-dual-sim-blue-17070054.html
Fashion ,Mini Mobile Phone Touch Control Ultra Thin Cell Phone Alternate-gold,"3,199",https://www.jumia.co.ke/fashion-mini-mobile-phone-touch-control-ultra-thin-cell-phone-alternate-gold-9983551.html
,,,
Samsung ,Galaxy S7 Edge G935A / T / V Smartphone 4GB RAM 32GB ROM (No Earphone),"19,950",https://www.jumia.co.ke/samsung-galaxy-s7-edge-g935a-t-v-smartphone-4gb-ram-32gb-rom-no-earphone-17273531.html
TECNO ,"Pouvoir 2 LA7-16GB + 3GB, 4G, 5000mAh battery, Gold","14,000",https://www.jumia.co.ke/tecno-pouvoir-2-la7-16gb-3gb-4g-5000mah-battery-gold-15764410.html
BlackBerry ,Torch 9800 Touchscreen QWERTY  Slider Smartphone 4GB 5MP Camera - Black,"6,900",https://www.jumia.co.ke/blackberry-torch-9800-touchscreen-qwerty-slider-smartphone-4gb-5mp-camera-black-8360946.html
Generic ,Nokia 3310 Refurbished Dual Sim 2MP Feature Phone – Yellow,"2,014",https://www.jumia.co.ke/generic-nokia-3310-refurbished-dual-sim-2mp-feature-phone-yellow-15121815.html
Itel ,"P33  5.5', 16GB, Dual Sim, 8MP camera","9,500",https://www.jumia.co.ke/itel-p33-5.5-16gb-dual-sim-8mp-camera-17032064.html
,,,
Nokia ,"106 (2018) - 1.8"" -Dual Sim , Dark Grey","1,650",https://www.jumia.co.ke/nokia-106-2018-1.8-dual-sim-dark-grey-18679447.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM) -Black","16,990",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-black-17126771.html
HTC ,"HTC One X9 5.5"" 3GB+32GB Dual SIM 13.0MP Octa Core 4G LTE Android Mobile Phone - Silver","8,900",https://www.jumia.co.ke/htc-htc-one-x9-5.5-3gb32gb-dual-sim-13.0mp-octa-core-4g-lte-android-mobile-phone-silver-14643187.html
Generic ,9300 Mobile Phones 2 SIM Cards Bluetooth Flashlight,"1,599",https://www.jumia.co.ke/generic-9300-mobile-phones-2-sim-cards-bluetooth-flashlight-14098903.html
Generic ,9300 Mobile Phones 2 SIM Cards Bluetooth Flashlight,"1,599",https://www.jumia.co.ke/generic-9300-mobile-phones-2-sim-cards-bluetooth-flashlight-14098903.html
,,,
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM),Dual Rear Camera, 1.5GHz Quad-Core Processor-Black","14,298",https://www.jumia.co.ke/camon-11-3gb-32gb-dual-simdual-rear-camera-1.5ghz-quad-core-processor-black-tecno-mpg151730.html
Bontel ,NEW 3310-Black,"1,050",https://www.jumia.co.ke/bontel-new-3310-black-17309104.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM) -Black","16,995",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-black-17915149.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black","14,895",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-black-16224627.html
Itel ,"A16  - Dual sim - 5"" 8 GB Rom, 512 MB Ram -Gold","5,350",https://www.jumia.co.ke/a16-dual-sim-5-8-gb-rom-512-mb-ram-gold-itel-mpg126467.html
,,,
Nokia ,Nokia 2610 Single Sim Cell Phone - Black,"1,489",https://www.jumia.co.ke/nokia-nokia-2610-single-sim-cell-phone-black-13388940.html
TECNO ,"POP 2 Power, 5.5'',  16GB + 1GB (Dual SIM), Black","8,399",https://www.jumia.co.ke/tecno-pop-2-power-5.5-16gb-1gb-dual-sim-black-17583219.html
Baofeng ,Baofeng Walkie Talkie Airtube Transparent Security Headsets Earphone PTT,"1,395",https://www.jumia.co.ke/baofeng-baofeng-walkie-talkie-airtube-transparent-security-headsets-earphone-ptt-9092925.html
Wiko ,"Jerry2, 1GB + 8GB (Dual SIM), Silver","6,589",https://www.jumia.co.ke/jerry2-1gb-8gb-dual-sim-silver-wiko-mpg134061.html
Bontel ,L400 - Torch Light- Bontel Cloud -1000 MAh Battery - Black,999,https://www.jumia.co.ke/bontel-l400-torch-light-bontel-cloud-1000-mah-battery-black-18679483.html
,,,
HTC ,"One X10 Mobile Phone 5.5"" Octa Core 3GB+32/64GB Fingerprint Dual SIM Smartphone - White","11,900",https://www.jumia.co.ke/htc-one-x10-mobile-phone-5.5-octa-core-3gb3264gb-fingerprint-dual-sim-smartphone-white-17369217.html
Generic ,New 6.2-inch Full Water Drop Screen / Fingerprint Unlock [X23] Smartphone 2G+32G,"20,000",https://www.jumia.co.ke/generic-new-6.2-inch-full-water-drop-screen-fingerprint-unlock-x23-smartphone-2g32g-16258540.html
Samsung ,"Galaxy Note 9 - 6.4"" - 128GB - 6GB RAM - Dual SIM - Black","82,999",https://www.jumia.co.ke/samsung-galaxy-note-9-6.4-128gb-6gb-ram-dual-sim-black-17424067.html
Itel ,"2171 Wireless FM, Torch, Dual SIM Feature Phone - Blue","1,090",https://www.jumia.co.ke/itel-2171-wireless-fm-torch-dual-sim-feature-phone-blue-17915148.html
TECNO ,"Spark 3 - 6.2"",16GB,2GB,Dual SIM - Black","11,200",https://www.jumia.co.ke/tecno-spark-3-6.216gb2gbdual-sim-black-16789222.html
,,,
Generic ,Portable Q5 Qi Wireless Power Pad Charger Pad Station  With Micro USB Cable,851,https://www.jumia.co.ke/generic-portable-q5-qi-wireless-power-pad-charger-pad-station-with-micro-usb-cable-14794313.html
TECNO ,"Spark 3 Pro, 6.2"", 32GB + 2GB (Dual SIM), Champagne Gold","12,500",https://www.jumia.co.ke/tecno-spark-3-pro-6.2-32gb-2gb-dual-sim-champagne-gold-18509432.html
Itel ,"2171 phone- Wireless FM,1.77"", 1000 mAh,rear Camera, Bright Torch, Dual SIM  - Black","1,055",https://www.jumia.co.ke/itel-2171-phone-wireless-fm1.77-1000-mahrear-camera-bright-torch-dual-sim-black-16302186.html
Itel ,"A14  - Android 8.1(GO Edition) - 4"" Screen - 2mp Camera - 8gb Rom - DARK-BLUE","4,040",https://www.jumia.co.ke/a14-android-8.1go-edition-4-screen-2mp-camera-8gb-rom-dark-blue-itel-mpg134406.html
Infinix ,"Hot 7 (X624B), 32GB + 2GB (Dual SIM), Gold + FREE Bluetooth earbuds & back cover","12,299",https://www.jumia.co.ke/infinix-hot-7-x624b-32gb-2gb-dual-sim-gold-free-bluetooth-earbuds-back-cover-17509561.html
,,,
Sony ,"XPERIA L2, 5.5"",3GB, 32GB (Dual SIM) - Black","22,300",https://www.jumia.co.ke/xperia-l2-5.53gb-32gb-dual-sim-black-sony-mpg115726.html
Generic ,The World's Smallest 4G Mobile Phone // LTE Smart Phone S9,"7,411",https://www.jumia.co.ke/generic-the-worlds-smallest-4g-mobile-phone-lte-smart-phone-s9-14596129.html
Samsung ,Samsung Galaxy S4,"11,166",https://www.jumia.co.ke/samsung-samsung-galaxy-s4-17040812.html
Generic ,"Smart Phone A9 6.1 Inch (4GB RAM, 64GB ROM) Android 8.1 Oreo Dual SIM-Black-Blue-Gold","10,243",https://www.jumia.co.ke/generic-smart-phone-a9-6.1-inch-4gb-ram-64gb-rom-android-8.1-oreo-dual-sim-black-blue-gold-13014772.html
Lenovo ,"Lenovo Z5S 4GB RAM+64GB ROM 6.3 ""2340x1080 Mobilephone,Snapdragon 710 Octa-Core 4G Smartphone","20,999",https://www.jumia.co.ke/lenovo-lenovo-z5s-4gb-ram64gb-rom-6.3-2340x1080-mobilephonesnapdragon-710-octa-core-4g-smartphone-16774323.html
,,,
TECNO ,T528 - Dual SIM - Black,"2,615",https://www.jumia.co.ke/t528-dual-sim-black-tecno-mpg13936.html
HTC ,"One X10 Mobile Phone 5.5"" Octa Core 3GB+32/64GB Fingerprint Dual SIM Smartphone - Black","11,900",https://www.jumia.co.ke/htc-one-x10-mobile-phone-5.5-octa-core-3gb3264gb-fingerprint-dual-sim-smartphone-black-13343863.html
Samsung ,Galaxy J8 - 32GB - 3GB RAM - 16MP Camera - Dual SIM - 4G - Black,"24,900",https://www.jumia.co.ke/samsung-galaxy-j8-32gb-3gb-ram-16mp-camera-dual-sim-4g-black-17775973.html
BlackBerry ,"Z10 4.2"" inch 8MP 2GB RAM 16GB ROM Smartphone - White","5,899",https://www.jumia.co.ke/blackberry-z10-4.2-inch-8mp-2gb-ram-16gb-rom-smartphone-white-13266080.html
Itel ,A11 - Dual SIM - Blue,"4,645",https://www.jumia.co.ke/a11-dual-sim-blue-itel-mpg119511.html
,,,
Generic ,Retread For Nokia 5310 XpressMusic Unlocked 2.1 inch Mobile Phone Cellphone-Red,"2,683",https://www.jumia.co.ke/generic-retread-for-nokia-5310-xpressmusic-unlocked-2.1-inch-mobile-phone-cellphone-red-12000542.html
Nokia ,105 - Black - Dual sim,"1,999",https://www.jumia.co.ke/nokia-105-black-dual-sim-16974911.html
TESLA ,"Feature 3 Black,  32MB, Dual sim,","1,699",https://www.jumia.co.ke/feature-3-32mb-dual-sim-black-tesla-mpg122185.html
Nokia ,"X6 (6.1 Plus) - 5.8"",(4GB RAM+64GB) - Black","22,999",https://www.jumia.co.ke/x6-6.1-plus-5.84gb-ram64gb-black-nokia-mpg151228.html
CTRONIQ ,"Force 1 - 1.77"" - Dual Sim Feature Phone - White","1,000",https://www.jumia.co.ke/ctroniq-force-1-1.77-dual-sim-feature-phone-white-17368216.html
,,,
TECNO ," Spark 2, 16GB (Dual SIM), Champagne Gold","10,990",https://www.jumia.co.ke/spark-2-16gb-dual-sim-champagne-gold-tecno-mpg110699.html
TECNO ,"TECNO F1, 8GB Storage, + 1GB RAM, (Dual SIM), Black","6,699",https://www.jumia.co.ke/tecno-f1-8gb-storage-1gb-ram-dual-sim-black-tecno-mpg149473.html
Infinix ,"ZERO 5 Pro - 6GB +128GB,12MP+13MP Camera, Dual SIM-Bronze Gold Black","22,999",https://www.jumia.co.ke/infinix-zero-5-pro-6gb-128gb12mp13mp-camera-dual-sim-bronze-gold-black-16793264.html
Nokia ,Big Font Voice Non-Intelligent Student Elderly Unicom 3G Mobile Phone,"1,910",https://www.jumia.co.ke/nokia-big-font-voice-non-intelligent-student-elderly-unicom-3g-mobile-phone-13503630.html
Cubot ,J3 3G Smartphone 5.0 inch Android GO 1GB RAM 16GB ROM -BLACK,"5,850",https://www.jumia.co.ke/cubot-j3-3g-smartphone-5.0-inch-android-go-1gb-ram-16gb-rom-black-14206024.html
,,,
Generic ,"6.2 ""4G network smart dual card dual standby ""","22,000",https://www.jumia.co.ke/generic-6.2-4g-network-smart-dual-card-dual-standby-14941799.html
Nokia ,"106 (2018) - 1.8"" -Dual Sim , Dark Grey","1,689",https://www.jumia.co.ke/nokia-106-2018-1.8-dual-sim-dark-grey-18509707.html
Samsung ,"Galaxy A50 - 4GB+128GB,Dual SIM,4G - Black+ Free Screen Protector","28,999",https://www.jumia.co.ke/samsung-galaxy-a50-4gb128gbdual-sim4g-black-free-screen-protector-17906607.html
Motorola ,Motorola RAZR V3 Feature Phone - Silver,"3,500",https://www.jumia.co.ke/motorola-motorola-razr-v3-feature-phone-silver-14674400.html
Nokia ,105 Feature Phone - Black - Single Sim.,"1,799",https://www.jumia.co.ke/nokia-105-feature-phone-black-single-sim.-17509643.html
,,,
TECNO ,"Pouvoir 2- 5000mAh Battery- [16GB+3GB RAM] - 6.0'' HD - 4GLTE -Face ID, Fingerprint- DualSIM -Black","14,000",https://www.jumia.co.ke/pouvoir2-16gb2gb-ram-6.0-hd-4glte-5000mah-battery-face-id-dual-sim-midnight-black-tecno-mpg123351.html
Honor ,"Honor 7 S - 5.45"" - 16GB - 2GB RAM - 13MP Camera, 4G (Dual SIM) - Gold","8,789",https://www.jumia.co.ke/honor-7-s-5.45-16gb-2gb-ram-13mp-camera-4g-dual-simgold-huawei-mpg113973.html
TECNO ,"POP 2 - [8GB+1GB RAM] - 5.5"" Full View 8MP Front + 5MP Rear Camera with Dual Flash - (Dual SIM) - Midnight Black","6,899",https://www.jumia.co.ke/tecno-pop-2-8gb1gb-ram-5.5-full-view-8mp-front-5mp-rear-camera-with-dual-flash-dual-sim-midnight-black-15819499.html
Apple ,iPhone SE - 64GB - 2GB RAM -12MP Camera - 4G- Space Grey,"26,459",https://www.jumia.co.ke/iphone-se-64gb-2gb-ram-12mp-camera-4g-space-grey-apple-mpg116632.html
Cubot ,"J3 - 5.0"" Face ID,1GB RAM,16GB ROM,3G,Gray","4,999",https://www.jumia.co.ke/cubot-j3-5.0-face-id1gb-ram16gb-rom3ggray-8988501.html
,,,
TECNO ,Camon 11 (32GB+3GB) 6.2-inch 16MP Faiba Support Blue,"14,599",https://www.jumia.co.ke/camon-11-32gb3gb-6.2-inch-16mp-faiba-support-blue-tecno-mpg152463.html
GENERAL ,"5.0'', 2GB +16GB, (Dual SIM), Black","4,758",https://www.jumia.co.ke/general-5.0-2gb-16gb-dual-sim-black-16355164.html
Viwa ," F1713 -32MB, 32MB RAM, 2G, Blue","1,099",https://www.jumia.co.ke/viwa-f1713-32mb-32mb-ram-2g-blue-17175885.html
Generic ,Silicone Digital Watch 6888 - Black,699,https://www.jumia.co.ke/generic-silicone-digital-watch-6888-black-10246590.html
Samsung ,Samsung Galaxy Ace S5830i Mobile Phone - White Second-Hand 98% New,"3,230",https://www.jumia.co.ke/samsung-samsung-galaxy-ace-s5830i-mobile-phone-white-second-hand-98-new-15009273.html
,,,
BlackBerry ,"BlackBerry 9720 3G WiFi QWERTY 2.8"" Touchscreen Smartphone 5MP Camera -- Black","7,599",https://www.jumia.co.ke/blackberry-blackberry-9720-3g-wifi-qwerty-2.8-touchscreen-smartphone-5mp-camera-black-13291113.html
Fashion ,Smartphone Network Mobile 5.5inch TN 540*960 LCD Android MTK6572 Dual SIM Dual Standby-white,"3,499",https://www.jumia.co.ke/fashion-smartphone-network-mobile-5.5inch-tn-540960-lcd-android-mtk6572-dual-sim-dual-standby-white-17693062.html
Apple ,"iPhone 7 Plus - 5.5"" - 128GB - 3GB RAM - 12MP Camera - 4G LTE - Single SIM - Matte Black","57,999",https://www.jumia.co.ke/iphone-7-plus-5.5-128gb-3gb-ram-12mp-camera-4g-lte-single-sim-matte-black-apple-mpg127160.html
Fashion ,Smartphone Network Mobile 5.5inch TN 540*960 LCD Android MTK6572 Dual SIM Dual Standby-pink,"3,499",https://www.jumia.co.ke/fashion-smartphone-network-mobile-5.5inch-tn-540960-lcd-android-mtk6572-dual-sim-dual-standby-pink-9985496.html
Generic ,4G RAM+32G ROM Dual Sim 5.72 Inch Android Smartphone Gold,"5,156",https://www.jumia.co.ke/generic-4g-ram32g-rom-dual-sim-5.72-inch-android-smartphone-gold-18090838.html
,,,
Generic ,Nokia C2-05 0.3MP Camera Radio Bluetooth GSM 900 / 1800 Cellphone,"2,680",https://www.jumia.co.ke/generic-nokia-c2-05-0.3mp-camera-radio-bluetooth-gsm-900-1800-cellphone-14846777.html
Kokobuy ,Mini Mobile Phone Personality Sports Car Dual Card Standby,"2,289",https://www.jumia.co.ke/kokobuy-mini-mobile-phone-personality-sports-car-dual-card-standby-13503766.html
Infinix ,"Hot S4 - 6.2"",3GB+32GB,Dual SIM,4G - Blue","16,399",https://www.jumia.co.ke/infinix-hot-s4-6.23gb32gbdual-sim4g-blue-18530849.html
Infinix ,"Hot 7 (X624B), 32GB + 2GB (Dual SIM), 4000 mAh -Black","11,699",https://www.jumia.co.ke/infinix-hot-7-x624b-32gb-2gb-dual-sim-4000-mah-black-17507441.html
TECNO ,T401 - Triple SIM -Gold,"1,734",https://www.jumia.co.ke/t401-dual-sim-gold-tecno-mpg18474.html
,,,
TECNO ,T349 - Dual SIM - Black,"1,299",https://www.jumia.co.ke/tecno-t349-dual-sim-black-15100636.html
LG ,V20 F800 Quad Core 5.7'' 4GB+64GB 16MP LTE Android Fingerprint Mobile Phone - Pink,"12,500",https://www.jumia.co.ke/lg-v20-f800-quad-core-5.7-4gb64gb-16mp-lte-android-fingerprint-mobile-phone-pink-13344149.html
TECNO ,"Spark 2, 16GB, 1GB RAM, 13MP Camera (Dual SIM) Midnight Black.","11,000",https://www.jumia.co.ke/tecno-spark-2-16gb-1gb-ram-13mp-camera-dual-sim-midnight-black.-16712915.html
TECNO ,"Spark 3 , 6.2"", 16GB + 2GB (Dual SIM), Midnight Black ","11,195",https://www.jumia.co.ke/tecno-spark-3-6.2-16gb-2gb-dual-sim-midnight-black-16727081.html
Apple ,"IPhone 8 4.7-Inch Fingerprint Sensor(2GBRAM,64GB ROM)HD-Gold","66,890",https://www.jumia.co.ke/apple-iphone-8-4.7-inch-fingerprint-sensor2gbram64gb-romhd-gold-14075836.html
,,,
Kokobuy ,Waterproof Elder Man CellPhone FM Radio Dual SIM GSM Long Standby,"4,595",https://www.jumia.co.ke/kokobuy-waterproof-elder-man-cellphone-fm-radio-dual-sim-gsm-long-standby-13501062.html
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM - Gold + Free Data Cable","11,500",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-gold-free-data-cable-18077798.html
MI ,Xiaomi Redmi 6A 2GB + 16GB 3000mAh Smartphone 5.45'' 18:9 Full Screen Helio A22 Quad Core 13MP,"9,999",https://www.jumia.co.ke/mi-xiaomi-redmi-6a-2gb-16gb-3000mah-smartphone-5.45-189-full-screen-helio-a22-quad-core-13mp-13088671.html
Nokia ,105 Single Sim - Black,"1,850",https://www.jumia.co.ke/nokia-105-single-sim-black-13386628.html
Generic ,Auto Supplies Universal Mobile Phone Holder Car Air Vent Accessories -Silver,530,https://www.jumia.co.ke/generic-auto-supplies-universal-mobile-phone-holder-car-air-vent-accessories-silver-14493795.html
,,,
Nokia ,Refurbrished E52 3G Mobile Phone - Gold.,"4,500",https://www.jumia.co.ke/nokia-refurbrished-e52-3g-mobile-phone-gold.-14674333.html
OPPO ,"A3s - 6.2"",2GB+16GB,(Dual SIM), 4G - Purple + FREE OTG Cable","14,990",https://www.jumia.co.ke/oppo-a3s-6.22gb16gbdual-sim-4g-purple-free-otg-cable-14724354.html
Samsung ,"Galaxy S8+ - 6.2"" - 64GB - 4GB RAM - SINGLE SIM -Midnight Black","42,999",https://www.jumia.co.ke/samsung-galaxy-s8-6.2-64gb-4gb-ram-single-sim-midnight-black-16839305.html
